StudyID,FishID,GEN,time,local_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
Butte_Sink_2021,BS2021-001,Laux Rd,2021-04-07T15:20:00Z,2021-04-07 07:20:00.000000,276,Butte Creek,39.24048,-121.9482,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-002,Laux Rd,2021-04-07T15:20:00Z,2021-04-07 07:20:00.000000,276,Butte Creek,39.24048,-121.9482,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-002,UpperButte3,2021-04-08T10:20:15Z,2021-04-08 02:20:15.614700,267.216,Butte Creek,39.1876,-121.90903,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-004,Laux Rd,2021-04-07T15:20:00Z,2021-04-07 07:20:00.000000,276,Butte Creek,39.24048,-121.9482,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-004,UpperButte3,2021-04-08T08:20:10Z,2021-04-08 00:20:10.116300,267.216,Butte Creek,39.1876,-121.90903,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-09T00:06:01Z,2021-04-08 16:06:01.312600,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-09T09:45:17Z,2021-04-09 01:45:17.352400,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-09T13:19:33Z,2021-04-09 05:19:33.310700,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-09T14:35:25Z,2021-04-09 06:35:25.735100,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-09T20:38:22Z,2021-04-09 12:38:22.145700,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-10T00:26:37Z,2021-04-09 16:26:37.480500,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-10T13:02:51Z,2021-04-10 05:02:51.117200,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-10T16:28:14Z,2021-04-10 08:28:14.907900,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-11T10:22:33Z,2021-04-11 02:22:33.420900,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-11T12:47:49Z,2021-04-11 04:47:49.957300,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-11T16:51:03Z,2021-04-11 08:51:03.332000,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-12T12:05:11Z,2021-04-12 04:05:11.944900,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-12T17:56:59Z,2021-04-12 09:56:59.903400,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-12T19:41:59Z,2021-04-12 11:41:59.796800,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-13T02:43:06Z,2021-04-12 18:43:06.337599,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-13T12:25:09Z,2021-04-13 04:25:09.196900,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-14T13:47:44Z,2021-04-14 05:47:44.849300,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-14T14:49:13Z,2021-04-14 06:49:13.897700,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-15T10:25:53Z,2021-04-15 02:25:53.324500,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-16T10:51:54Z,2021-04-16 02:51:54.394400,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Butte_Slough_Outfall_Gate,2021-04-16T13:30:36Z,2021-04-16 05:30:36.350399,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,Laux Rd,2021-04-07T15:20:00Z,2021-04-07 07:20:00.000000,276,Butte Creek,39.24048,-121.9482,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-006,UpperButte3,2021-04-19T13:56:07Z,2021-04-19 05:56:07.018599,267.216,Butte Creek,39.1876,-121.90903,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-007,Laux Rd,2021-04-07T15:20:00Z,2021-04-07 07:20:00.000000,276,Butte Creek,39.24048,-121.9482,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-007,UpperButte3,2021-04-08T06:23:56Z,2021-04-07 22:23:56.996200,267.216,Butte Creek,39.1876,-121.90903,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-009,Laux Rd,2021-04-07T15:20:00Z,2021-04-07 07:20:00.000000,276,Butte Creek,39.24048,-121.9482,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-009,UpperButte3,2021-04-10T16:25:24Z,2021-04-10 08:25:24.068400,267.216,Butte Creek,39.1876,-121.90903,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Abv_Clarksburg,2021-04-14T11:47:29Z,2021-04-14 03:47:29.105199,147.668,Lower Sac R,38.43443,-121.52448,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Abv_Clarksburg,2021-04-14T16:05:37Z,2021-04-14 08:05:37.371100,147.668,Lower Sac R,38.43443,-121.52448,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Abv_Clarksburg,2021-04-15T00:03:34Z,2021-04-14 16:03:34.382900,147.668,Lower Sac R,38.43443,-121.52448,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Abv_Clarksburg,2021-04-15T09:51:44Z,2021-04-15 01:51:44.532700,147.668,Lower Sac R,38.43443,-121.52448,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Abv_FremontWeir,2021-04-10T23:34:11Z,2021-04-10 15:34:11.871100,215.18,Lower Sac R,38.76009,-121.67145,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:22:16Z,2021-04-09 15:22:16.223799,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:25:30Z,2021-04-09 15:25:30.365700,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:25:54Z,2021-04-09 15:25:54.729200,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:26:04Z,2021-04-09 15:26:04.360200,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:26:04Z,2021-04-09 15:26:04.442999,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:26:09Z,2021-04-09 15:26:09.218100,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:26:09Z,2021-04-09 15:26:09.298800,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:26:14Z,2021-04-09 15:26:14.075800,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:26:19Z,2021-04-09 15:26:19.013300,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:26:23Z,2021-04-09 15:26:23.796600,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:26:28Z,2021-04-09 15:26:28.726900,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:26:38Z,2021-04-09 15:26:38.380900,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:26:53Z,2021-04-09 15:26:53.019000,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:27:02Z,2021-04-09 15:27:02.690699,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:27:02Z,2021-04-09 15:27:02.736199,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:27:12Z,2021-04-09 15:27:12.414800,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,AbvTisdale,2021-04-09T23:27:12Z,2021-04-09 15:27:12.454600,269.238,Lower Sac R,39.0364,-121.82918,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_Elkhorn_GS1,2021-04-11T23:31:54Z,2021-04-11 15:31:54.947100,191.92,Lower Sac R,38.64737,-121.57771,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_Elkhorn_GS1,2021-04-11T23:33:06Z,2021-04-11 15:33:06.264699,191.92,Lower Sac R,38.64737,-121.57771,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_Elkhorn_GS1,2021-04-11T23:33:11Z,2021-04-11 15:33:11.003100,191.92,Lower Sac R,38.64737,-121.57771,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_Elkhorn_GS1,2021-04-11T23:33:11Z,2021-04-11 15:33:11.334800,191.92,Lower Sac R,38.64737,-121.57771,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_Elkhorn_GS1,2021-04-11T23:33:16Z,2021-04-11 15:33:16.074200,191.92,Lower Sac R,38.64737,-121.57771,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_Elkhorn_GS1,2021-04-11T23:34:42Z,2021-04-11 15:34:42.581600,191.92,Lower Sac R,38.64737,-121.57771,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_FRConf,2021-04-11T13:35:04Z,2021-04-11 05:35:04.949300,203.468,Lower Sac R,38.778105,-121.607845,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_FRConf,2021-04-11T13:35:04Z,2021-04-11 05:35:04.949300,203.468,Lower Sac R,38.778105,-121.607845,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_FRConf,2021-04-11T13:40:41Z,2021-04-11 05:40:41.720700,203.468,Lower Sac R,38.778105,-121.607845,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_FRConf,2021-04-11T13:40:41Z,2021-04-11 05:40:41.720700,203.468,Lower Sac R,38.778105,-121.607845,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_FremontWeir,2021-04-11T02:45:52Z,2021-04-10 18:45:52.053800,210.36,Lower Sac R,38.77015,-121.6322,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Blw_FremontWeir,2021-04-11T02:47:44Z,2021-04-10 18:47:44.987800,210.36,Lower Sac R,38.77015,-121.6322,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,BlwChinaBend,2021-04-10T10:25:45Z,2021-04-10 02:25:45.147899,240.618,Lower Sac R,38.88406,-121.81713,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,BlwChinaBend,2021-04-10T10:27:54Z,2021-04-10 02:27:54.259600,240.618,Lower Sac R,38.88406,-121.81713,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,BlwTisdale,2021-04-10T01:00:21Z,2021-04-09 17:00:21.399700,261.408,Lower Sac R,38.98941,-121.80463,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,BlwTisdale,2021-04-10T01:04:59Z,2021-04-09 17:04:59.283900,261.408,Lower Sac R,38.98941,-121.80463,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Butte_Slough_Outfall_Gate,2021-04-08T07:50:06Z,2021-04-07 23:50:06.584199,270.487,Butte Creek,39.19517,-121.93591,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Colusa BC2,2021-04-08T08:52:43Z,2021-04-08 00:52:43.021300,296.278,Lower Sac R,39.184963,-121.943214,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Colusa BC3,2021-04-09T18:00:25Z,2021-04-09 10:00:25.969700,287.208,Lower Sac R,39.13132,-121.936554,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Colusa BC3,2021-04-09T18:02:44Z,2021-04-09 10:02:44.994400,287.208,Lower Sac R,39.13132,-121.936554,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Freeport,2021-04-14T07:24:12Z,2021-04-13 23:24:12.456500,152.438,Lower Sac R,38.46467,-121.50501,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Freeport,2021-04-14T07:37:33Z,2021-04-13 23:37:33.584799,152.438,Lower Sac R,38.46467,-121.50501,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,I80-50_Br,2021-04-12T07:33:31Z,2021-04-11 23:33:31.304100,170.748,Lower Sac R,38.571133,-121.5164,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Knights_RST,2021-04-10T21:03:20Z,2021-04-10 13:03:20.009400,222.05,Lower Sac R,38.79348,-121.6914625,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Knights_RST,2021-04-10T21:03:20Z,2021-04-10 13:03:20.009400,222.05,Lower Sac R,38.79348,-121.6914625,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:17:41Z,2021-04-10 13:17:41.425800,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:19:27Z,2021-04-10 13:19:27.437500,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:19:33Z,2021-04-10 13:19:33.127100,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:20:40Z,2021-04-10 13:20:40.272300,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:20:41Z,2021-04-10 13:20:41.132000,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:20:49Z,2021-04-10 13:20:49.982200,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:21:05Z,2021-04-10 13:21:05.427800,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:22:02Z,2021-04-10 13:22:02.819300,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:22:37Z,2021-04-10 13:22:37.764999,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:25:36Z,2021-04-10 13:25:36.666499,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:25:37Z,2021-04-10 13:25:37.615300,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:25:56Z,2021-04-10 13:25:56.105000,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:26:32Z,2021-04-10 13:26:32.255300,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,KnightsBlwRST,2021-04-10T21:27:06Z,2021-04-10 13:27:06.645100,221.58,Lower Sac R,38.78877,-121.694,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Laux Rd,2021-04-07T15:20:00Z,2021-04-07 07:20:00.000000,276,Butte Creek,39.24048,-121.9482,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:02:55Z,2021-04-12 05:02:55.006199,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:07:51Z,2021-04-12 05:07:51.991000,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:07:54Z,2021-04-12 05:07:54.152900,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:07:57Z,2021-04-12 05:07:57.061100,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:07:59Z,2021-04-12 05:07:59.222900,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:16:49Z,2021-04-12 05:16:49.922200,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:18:05Z,2021-04-12 05:18:05.059800,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:18:12Z,2021-04-12 05:18:12.638200,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:18:14Z,2021-04-12 05:18:14.794400,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:18:22Z,2021-04-12 05:18:22.374100,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:18:34Z,2021-04-12 05:18:34.264400,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:19:59Z,2021-04-12 05:19:59.677900,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:21:24Z,2021-04-12 05:21:24.527000,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:21:27Z,2021-04-12 05:21:27.238100,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:21:29Z,2021-04-12 05:21:29.391999,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:21:32Z,2021-04-12 05:21:32.102900,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
Butte_Sink_2021,BS2021-010,Little Pocket_DS of I80,2021-04-12T13:21:43Z,2021-04-12 05:21:43.984800,164.387,Lower Sac R,38.52448,-121.52849,4/7/2021 7:20:00,276,39.24048,-121.9482,Laux Rd
